,score,pre
21596,-0.9999851014673383,0
21597,-1.0230829692424062,0
21598,-1.0000113220776372,0
21599,-1.0000113220776372,0
21600,-1.0230789862628813,0
21601,-1.0000113220776372,0
21602,-1.0000113220776372,0
21603,-1.0000113220776372,0
21604,-1.0000113220776372,0
21605,-0.9999342968457502,0
21606,-1.0000113220776372,0
21607,-1.0000113220776372,0
21608,-0.9999091664751198,0
21609,-0.9999091664751198,0
21610,-0.9999826558582845,0
21611,-1.0230913676189066,0
21612,-0.9999851014673383,0
21613,-0.9999851014673383,0
21614,-0.9999851014673383,0
21615,-0.9999851014673383,0
21616,-0.9999826558582845,0
21617,-1.0230913676189066,0
21618,-0.9999851014673383,0
21619,-0.9999851014673383,0
21620,-0.9999851014673383,0
21621,-0.9999851014673383,0
21622,-0.9999851014673383,0
21623,-1.0000113220776372,0
21624,-1.0230913676189066,0
21625,-1.0230913676189066,0
21626,-0.9999851014673383,0
21627,-1.0230829692424062,0
21628,-1.0000113220776372,0
21629,-1.0000113220776372,0
21630,-1.0230789862628813,0
21631,-1.0000113220776372,0
21632,-1.0000113220776372,0
21633,-1.0000113220776372,0
21634,-0.9999342968457502,0
21635,-1.0000113220776372,0
21636,-1.0000113220776372,0
21637,-0.9999091664751198,0
21638,-0.9999091664751198,0
21639,-0.9999826558582845,0
21640,-1.0230913676189066,0
21641,-0.9999851014673383,0
21642,-0.9999851014673383,0
21643,-0.9999851014673383,0
21644,-0.9999851014673383,0
21645,-0.9999826558582845,0
21646,-1.0230913676189066,0
21647,-0.9999851014673383,0
21648,-0.9999851014673383,0
21649,-0.9999851014673383,0
21650,-0.9999851014673383,0
21651,-0.9999851014673383,0
21652,-1.0000113220776372,0
21653,-1.0230913676189066,0
21654,-1.0230913676189066,0
21655,-0.9999851014673383,0
21656,-1.0230829692424062,0
21657,-1.0000113220776372,0
21658,-1.0000113220776372,0
21659,-1.0230789862628813,0
21660,-1.0000113220776372,0
21661,-1.0000113220776372,0
21662,-1.0000113220776372,0
21663,-1.0000113220776372,0
21664,-0.9999342968457502,0
21665,-1.0000113220776372,0
21666,-1.0000113220776372,0
21667,-0.9999091664751198,0
21668,-0.9999091664751198,0
21669,-0.9999826558582845,0
21670,-1.0230913676189066,0
21671,-0.9999851014673383,0
21672,-0.9999851014673383,0
21673,-0.9999851014673383,0
21674,-0.9999851014673383,0
21675,-0.9999826558582845,0
21676,-1.0230913676189066,0
21677,-0.9999851014673383,0
21678,-0.9999851014673383,0
21679,-0.9999851014673383,0
21680,-0.9999851014673383,0
21681,-0.9999851014673383,0
21682,-1.0000113220776372,0
21683,-1.0230913676189066,0
21684,-1.0230913676189066,0
21685,-0.9999851014673383,0
21686,-1.0230829692424062,0
21687,-1.0000113220776372,0
21688,-1.0000113220776372,0
21689,-1.0230789862628813,0
21690,-1.0000113220776372,0
21691,0.9997251524905346,1
21692,-0.9999851014673383,0
21693,-1.0000113220776372,0
21694,-1.0230913676189066,0
21695,-1.0230913676189066,0
21696,-0.9999851014673383,0
21697,-0.9999851014673383,0
21698,-1.0000113220776372,0
21699,-1.0230913676189066,0
21700,-1.0230913676189066,0
21701,-0.9999851014673383,0
21702,-1.0230829692424062,0
21703,-1.0000113220776372,0
21704,-1.0000113220776372,0
21705,-1.0230789862628813,0
21706,-1.0000113220776372,0
21707,0.9997251524905346,1
21708,-0.9999851014673383,0
21709,-1.0000113220776372,0
21710,-1.0230913676189066,0
21711,-1.0230913676189066,0
21712,-0.9999851014673383,0
21713,-1.0230829692424062,0
21714,-1.0000113220776372,0
21715,-1.0000113220776372,0
21716,-1.0230789862628813,0
21717,-1.0000113220776372,0
21718,0.9997251524905346,1
21719,-0.9999851014673383,0
21720,-1.0000113220776372,0
21721,-1.0230913676189066,0
21722,-1.0230913676189066,0
21723,-1.0000113220776372,0
21724,-0.9999851014673383,0
21725,-0.9999851014673383,0
21726,-1.0000113220776372,0
21727,-1.0230913676189066,0
21728,-1.0230913676189066,0
21729,-0.9999851014673383,0
21730,-0.9999851014673383,0
21731,-1.0000113220776372,0
21732,-1.0230913676189066,0
21733,-1.0230913676189066,0
21734,-1.0000113220776372,0
21735,-0.9999851014673383,0
21736,-1.0230829692424062,0
21737,-1.0000113220776372,0
21738,-0.9998806191613485,0
21739,-1.0000113220776372,0
21740,-0.9999342968457502,0
21741,-1.0000113220776372,0
21742,-1.0000113220776372,0
21743,-0.9999091664751198,0
21744,-0.9999091664751198,0
21745,-0.9999826558582845,0
21746,-1.0230913676189066,0
21747,-0.9999851014673383,0
21748,-0.9999851014673383,0
21749,-0.9999851014673383,0
21750,-0.9999851014673383,0
21751,-0.9999851014673383,0
21752,-1.0000113220776372,0
21753,-1.0230913676189066,0
21754,-1.0230913676189066,0
21755,-0.9999851014673383,0
21756,-0.9999826558582845,0
21757,-1.0230913676189066,0
21758,-0.9999851014673383,0
21759,-1.0000113220776372,0
21760,-0.9999851014673383,0
21761,-0.9999851014673383,0
21762,-0.9999851014673383,0
21763,-0.9999851014673383,0
21764,-1.0000113220776372,0
21765,-1.0230913676189066,0
21766,-1.0230913676189066,0
21767,-0.9999851014673383,0
21768,-1.0230829692424062,0
21769,-1.0000113220776372,0
21770,-0.9998806191613485,0
21771,-1.0000113220776372,0
21772,-0.9999342968457502,0
21773,-1.0000113220776372,0
21774,-1.0000113220776372,0
21775,-0.9999091664751198,0
21776,-0.9999091664751198,0
21777,-0.9999851014673383,0
21778,-1.0000113220776372,0
21779,-1.0230913676189066,0
21780,-1.0230913676189066,0
21781,-1.0000113220776372,0
21782,-0.9999851014673383,0
21783,-0.9999851014673383,0
21784,-1.0000113220776372,0
21785,-1.0230913676189066,0
21786,-1.0230913676189066,0
21787,-0.9999851014673383,0
21788,-1.0230829692424062,0
21789,-1.0000113220776372,0
21790,-0.9998806191613485,0
21791,-1.0000113220776372,0
21792,-0.9999342968457502,0
21793,-1.0000113220776372,0
21794,-1.0000113220776372,0
21795,-0.9999091664751198,0
21796,-0.9999091664751198,0
21797,-0.9999826558582845,0
21798,-1.0230913676189066,0
21799,-0.9999851014673383,0
21800,-0.9999851014673383,0
21801,-0.9999851014673383,0
21802,-0.9999851014673383,0
21803,-0.9999851014673383,0
21804,-1.0000113220776372,0
21805,-1.0230913676189066,0
21806,-1.0230913676189066,0
21807,-1.0000113220776372,0
21808,-0.9999851014673383,0
21809,-0.9999851014673383,0
21810,-1.0000113220776372,0
21811,-1.0230913676189066,0
21812,-1.0230913676189066,0
21813,-1.0000113220776372,0
21814,-0.9999851014673383,0
21815,-0.9999851014673383,0
21816,-1.0000113220776372,0
21817,-1.0230913676189066,0
21818,-1.0230913676189066,0
21819,-1.0000113220776372,0
21820,-0.9999851014673383,0
21821,-1.0230829692424062,0
21822,-1.0000113220776372,0
21823,-0.9998806191613485,0
21824,-1.0000113220776372,0
21825,-0.9999342968457502,0
21826,-1.0000113220776372,0
21827,-1.0000113220776372,0
21828,-0.9999091664751198,0
21829,-0.9999091664751198,0
21830,-0.9999826558582845,0
21831,-1.0230913676189066,0
21832,-0.9999851014673383,0
21833,-0.9999851014673383,0
21834,-0.9999851014673383,0
21835,-0.9999851014673383,0
21836,-0.9999826558582845,0
21837,-1.0230913676189066,0
21838,-0.9999851014673383,0
21839,-1.0000113220776372,0
21840,-0.9999851014673383,0
21841,-0.9999851014673383,0
21842,-0.9999851014673383,0
21843,-0.9999851014673383,0
21844,-1.0000113220776372,0
21845,-1.0230913676189066,0
21846,-1.0230913676189066,0
21847,-1.0000113220776372,0
21848,-0.9999851014673383,0
21849,-1.0230829692424062,0
21850,-1.0000113220776372,0
21851,-0.9998806191613485,0
21852,-1.0000113220776372,0
21853,-0.9999342968457502,0
21854,-1.0000113220776372,0
21855,-1.0000113220776372,0
21856,-0.9999091664751198,0
21857,-0.9999091664751198,0
21858,-0.9999851014673383,0
21859,-1.0000113220776372,0
21860,-1.0230913676189066,0
21861,-1.0230913676189066,0
21862,-0.9999851014673383,0
21863,-0.9999851014673383,0
21864,-1.0000113220776372,0
21865,-1.0230913676189066,0
21866,-1.0230913676189066,0
21867,-0.9999851014673383,0
21868,-1.0230829692424062,0
21869,-1.0000113220776372,0
21870,-0.9998806191613485,0
21871,-1.0000113220776372,0
21872,-0.9999342968457502,0
21873,-1.0000113220776372,0
21874,-1.0000113220776372,0
21875,-0.9999091664751198,0
21876,-0.9999091664751198,0
21877,-0.9999826558582845,0
21878,-1.0230913676189066,0
21879,-0.9999851014673383,0
21880,-0.9999851014673383,0
21881,-0.9999851014673383,0
21882,-0.9999851014673383,0
21883,-0.9999851014673383,0
21884,-1.0000113220776372,0
21885,-1.0230913676189066,0
21886,-1.0230913676189066,0
21887,-0.9999851014673383,0
21888,-1.0230829692424062,0
21889,-1.0000113220776372,0
21890,-0.9998806191613485,0
21891,-1.0000113220776372,0
21892,-0.9999342968457502,0
21893,-1.0000113220776372,0
21894,-0.9999851014673383,0
21895,-1.0000113220776372,0
21896,-1.0000113220776372,0
21897,-0.9999091664751198,0
21898,-1.0230913676189066,0
21899,-1.0230913676189066,0
21900,-0.9999851014673383,0
21901,-1.0230829692424062,0
21902,-1.0000113220776372,0
21903,-1.0000113220776372,0
21904,-1.0230789862628813,0
21905,-1.0000113220776372,0
21906,-1.0000113220776372,0
21907,-1.0000113220776372,0
21908,-0.9999342968457502,0
21909,-1.0000113220776372,0
21910,-0.9999091664751198,0
21911,-1.0000113220776372,0
21912,-0.9999091664751198,0
21913,-0.9999091664751198,0
21914,-0.9999826558582845,0
21915,-1.0230913676189066,0
21916,-0.9999851014673383,0
21917,-0.9999851014673383,0
21918,-0.9999851014673383,0
21919,-0.9999851014673383,0
21920,-0.9999851014673383,0
21921,-1.0000113220776372,0
21922,-1.0230913676189066,0
21923,-1.0230913676189066,0
21924,-0.9999851014673383,0
21925,-1.0230829692424062,0
21926,-1.0000113220776372,0
21927,-1.0000113220776372,0
21928,-1.0230789862628813,0
21929,-1.0000113220776372,0
21930,-1.0000113220776372,0
21931,-1.0000113220776372,0
21932,-0.9999342968457502,0
21933,-1.0000113220776372,0
21934,-1.0000113220776372,0
21935,-0.9999091664751198,0
21936,-0.9999091664751198,0
21937,-0.9999826558582845,0
21938,-1.0230913676189066,0
21939,-0.9999851014673383,0
21940,-0.9999851014673383,0
21941,-0.9999851014673383,0
21942,-0.9999851014673383,0
21943,-0.9999826558582845,0
21944,-1.0230913676189066,0
21945,-0.9999851014673383,0
21946,-0.9999851014673383,0
21947,-0.9999851014673383,0
21948,-0.9999851014673383,0
21949,-0.9999851014673383,0
21950,-1.0000113220776372,0
21951,-1.0230913676189066,0
21952,-1.0230913676189066,0
21953,-0.9999851014673383,0
21954,-1.0230829692424062,0
21955,-1.0000113220776372,0
21956,-1.0000113220776372,0
21957,-1.0230789862628813,0
21958,-1.0000113220776372,0
21959,-1.0000113220776372,0
21960,-1.0000113220776372,0
21961,-1.0000113220776372,0
21962,-0.9999342968457502,0
21963,-1.0000113220776372,0
21964,-1.0000113220776372,0
21965,-0.9999091664751198,0
21966,-0.9999091664751198,0
21967,-0.9999826558582845,0
21968,-1.0230913676189066,0
21969,-0.9999851014673383,0
21970,-0.9999851014673383,0
21971,-0.9999851014673383,0
21972,-0.9999851014673383,0
21973,-0.9999826558582845,0
21974,-1.0230913676189066,0
21975,-0.9999851014673383,0
21976,-0.9999851014673383,0
21977,-0.9999851014673383,0
21978,-0.9999851014673383,0
21979,-0.9999851014673383,0
21980,-1.0000113220776372,0
21981,-1.0230913676189066,0
21982,-1.0230913676189066,0
21983,-0.9999851014673383,0
21984,-1.0230829692424062,0
21985,-1.0000113220776372,0
21986,-1.0000113220776372,0
21987,-1.0230789862628813,0
21988,-1.0000113220776372,0
21989,-1.0000113220776372,0
21990,-1.0000113220776372,0
21991,-0.9999342968457502,0
21992,-1.0000113220776372,0
21993,-1.0000113220776372,0
21994,-0.9999091664751198,0
21995,-0.9999091664751198,0
21996,-0.9999851014673383,0
21997,-1.0000113220776372,0
21998,-1.0230913676189066,0
21999,-1.0230913676189066,0
22000,-1.0000113220776372,0
22001,-0.9999851014673383,0
22002,-0.9999826558582845,0
22003,-1.0230913676189066,0
22004,-0.9999851014673383,0
22005,-0.9999851014673383,0
22006,-0.9999851014673383,0
22007,-0.9999851014673383,0
22008,-0.9999826558582845,0
22009,-1.0230913676189066,0
22010,-0.9999851014673383,0
22011,-0.9999851014673383,0
22012,-0.9999851014673383,0
22013,-0.9999851014673383,0
22014,-0.9999851014673383,0
22015,-1.0000113220776372,0
22016,-1.0230913676189066,0
22017,-1.0230913676189066,0
22018,-0.9999851014673383,0
22019,-1.0230829692424062,0
22020,-1.0000113220776372,0
22021,-1.0000113220776372,0
22022,-1.0230789862628813,0
22023,-1.0000113220776372,0
22024,-1.0000113220776372,0
22025,-1.0000113220776372,0
22026,-1.0000113220776372,0
22027,-0.9999342968457502,0
22028,-1.0000113220776372,0
22029,-1.0000113220776372,0
22030,-0.9999091664751198,0
22031,-0.9999091664751198,0
22032,-0.9999826558582845,0
22033,-1.0230913676189066,0
22034,-0.9999851014673383,0
22035,-0.9999851014673383,0
22036,-0.9999851014673383,0
22037,-0.9999851014673383,0
22038,-0.9999826558582845,0
22039,-1.0230913676189066,0
22040,-0.9999851014673383,0
22041,-0.9999851014673383,0
22042,-0.9999851014673383,0
22043,-0.9999851014673383,0
22044,-0.9999851014673383,0
22045,-1.0000113220776372,0
22046,-1.0230913676189066,0
22047,-1.0230913676189066,0
22048,-0.9999851014673383,0
22049,-1.0230829692424062,0
22050,-1.0000113220776372,0
22051,-1.0000113220776372,0
22052,-1.0230789862628813,0
22053,-1.0000113220776372,0
22054,-1.0000113220776372,0
22055,-1.0000113220776372,0
22056,-0.9999342968457502,0
22057,-1.0000113220776372,0
22058,-1.0000113220776372,0
22059,-0.9999091664751198,0
22060,-0.9999091664751198,0
22061,-0.9999826558582845,0
22062,-1.0230913676189066,0
22063,-0.9999851014673383,0
22064,-0.9999851014673383,0
22065,-0.9999851014673383,0
22066,-0.9999851014673383,0
22067,-0.9999826558582845,0
22068,-1.0230913676189066,0
22069,-0.9999851014673383,0
22070,-0.9999851014673383,0
22071,-0.9999851014673383,0
22072,-0.9999851014673383,0
22073,-0.9999851014673383,0
22074,-1.0000113220776372,0
22075,-1.0230913676189066,0
22076,-1.0230913676189066,0
22077,-0.9999851014673383,0
22078,-1.0230829692424062,0
22079,-1.0000113220776372,0
22080,-1.0000113220776372,0
22081,-1.0230789862628813,0
22082,-1.0000113220776372,0
22083,-1.0000113220776372,0
22084,-1.0000113220776372,0
22085,-1.0000113220776372,0
22086,-0.9999342968457502,0
22087,-1.0000113220776372,0
22088,-1.0000113220776372,0
22089,-0.9999091664751198,0
22090,-0.9999091664751198,0
22091,-0.9999826558582845,0
22092,-1.0230913676189066,0
22093,-0.9999851014673383,0
22094,-0.9999851014673383,0
22095,-0.9999851014673383,0
22096,-0.9999851014673383,0
22097,-0.9999826558582845,0
22098,-1.0230913676189066,0
22099,-0.9999851014673383,0
22100,-0.9999851014673383,0
22101,-0.9999851014673383,0
22102,-0.9999851014673383,0
22103,-0.9999851014673383,0
22104,-1.0000113220776372,0
22105,-1.0230913676189066,0
22106,-1.0230913676189066,0
22107,-0.9999851014673383,0
22108,-1.0230829692424062,0
22109,-1.0000113220776372,0
22110,-1.0000113220776372,0
22111,-1.0230789862628813,0
22112,-1.0000113220776372,0
22113,-1.0000113220776372,0
22114,-1.0000113220776372,0
22115,-1.0000113220776372,0
22116,-0.9999342968457502,0
22117,-1.0000113220776372,0
22118,-1.0000113220776372,0
22119,-0.9999091664751198,0
22120,-0.9999091664751198,0
22121,-0.9999826558582845,0
22122,-1.0230913676189066,0
22123,-0.9999851014673383,0
22124,-0.9999851014673383,0
22125,-0.9999851014673383,0
22126,-0.9999851014673383,0
22127,-0.9999826558582845,0
22128,-1.0230913676189066,0
22129,-0.9999851014673383,0
22130,-0.9999851014673383,0
22131,-0.9999851014673383,0
22132,-0.9999851014673383,0
22133,-0.9999851014673383,0
22134,-1.0000113220776372,0
22135,-1.0230913676189066,0
22136,-1.0230913676189066,0
22137,-0.9999851014673383,0
22138,-1.0230829692424062,0
22139,-1.0000113220776372,0
22140,-1.0000113220776372,0
22141,-1.0230789862628813,0
22142,-1.0000113220776372,0
22143,0.9997251524905346,1
22144,-0.9999851014673383,0
22145,-1.0000113220776372,0
22146,-1.0230913676189066,0
22147,-1.0230913676189066,0
22148,-0.9999851014673383,0
22149,-0.9999851014673383,0
22150,-1.0000113220776372,0
22151,-1.0230913676189066,0
22152,-1.0230913676189066,0
22153,-0.9999851014673383,0
22154,-1.0230829692424062,0
22155,-1.0000113220776372,0
22156,-1.0000113220776372,0
22157,-1.0230789862628813,0
22158,-1.0000113220776372,0
22159,0.9997251524905346,1
22160,-0.9999851014673383,0
22161,-1.0000113220776372,0
22162,-1.0230913676189066,0
22163,-1.0230913676189066,0
22164,-1.0000113220776372,0
22165,-0.9999851014673383,0
22166,-0.9999851014673383,0
22167,-1.0000113220776372,0
22168,-1.0230913676189066,0
22169,-1.0230913676189066,0
22170,-0.9999851014673383,0
22171,-0.9999851014673383,0
22172,-1.0000113220776372,0
22173,-1.0230913676189066,0
22174,-1.0230913676189066,0
22175,-0.9999851014673383,0
22176,-1.0230829692424062,0
22177,-1.0000113220776372,0
22178,-1.0000113220776372,0
22179,-1.0230789862628813,0
22180,-1.0000113220776372,0
22181,0.9997251524905346,1
22182,-0.9999826558582845,0
22183,-1.0230913676189066,0
22184,-0.9999851014673383,0
22185,-1.0000113220776372,0
22186,-0.9999851014673383,0
22187,-0.9999851014673383,0
22188,-0.9999851014673383,0
22189,-0.9999851014673383,0
22190,-1.0000113220776372,0
22191,-1.0230913676189066,0
22192,-1.0230913676189066,0
22193,-1.0000113220776372,0
22194,-0.9999851014673383,0
22195,-1.0230829692424062,0
22196,-1.0000113220776372,0
22197,-0.9998806191613485,0
22198,-1.0000113220776372,0
22199,-0.9999342968457502,0
22200,-1.0000113220776372,0
22201,-1.0000113220776372,0
22202,-0.9999091664751198,0
22203,-0.9999091664751198,0
22204,-0.9999851014673383,0
22205,-1.0000113220776372,0
22206,-1.0230913676189066,0
22207,-1.0230913676189066,0
22208,-0.9999851014673383,0
22209,-0.9999851014673383,0
22210,-1.0000113220776372,0
22211,-1.0230913676189066,0
22212,-1.0230913676189066,0
22213,-1.0000113220776372,0
22214,-0.9999851014673383,0
22215,-1.0230829692424062,0
22216,-1.0000113220776372,0
22217,-0.9998806191613485,0
22218,-1.0000113220776372,0
22219,-0.9999342968457502,0
22220,-1.0000113220776372,0
22221,-1.0000113220776372,0
22222,-0.9999091664751198,0
22223,-0.9999091664751198,0
22224,-0.9999826558582845,0
22225,-1.0230913676189066,0
22226,-0.9999851014673383,0
22227,-0.9999851014673383,0
22228,-0.9999851014673383,0
22229,-0.9999851014673383,0
22230,-0.9999851014673383,0
22231,-1.0000113220776372,0
22232,-1.0230913676189066,0
22233,-1.0230913676189066,0
22234,-0.9999851014673383,0
22235,-1.0230829692424062,0
22236,-1.0000113220776372,0
22237,-0.9998806191613485,0
22238,-1.0000113220776372,0
22239,-0.9999342968457502,0
22240,-1.0000113220776372,0
22241,-1.0000113220776372,0
22242,-0.9999851014673383,0
22243,-0.9999091664751198,0
22244,-1.0000113220776372,0
22245,-0.9999091664751198,0
22246,-1.0230913676189066,0
22247,-1.0230913676189066,0
22248,-0.9999851014673383,0
22249,-1.0230829692424062,0
22250,-1.0000113220776372,0
22251,-1.0000113220776372,0
22252,-1.0230789862628813,0
22253,-1.0000113220776372,0
22254,-1.0000113220776372,0
22255,-1.0000113220776372,0
22256,-1.0000113220776372,0
22257,-0.9999342968457502,0
22258,-1.0000113220776372,0
22259,-1.0000113220776372,0
22260,-0.9999091664751198,0
22261,-0.9999091664751198,0
22262,-0.9999826558582845,0
22263,-1.0230913676189066,0
22264,-0.9999851014673383,0
22265,-0.9999851014673383,0
22266,-0.9999851014673383,0
22267,-0.9999851014673383,0
22268,-0.9999851014673383,0
22269,-1.0000113220776372,0
22270,-1.0230913676189066,0
22271,-1.0230913676189066,0
22272,-0.9999851014673383,0
22273,-1.0230829692424062,0
22274,-1.0000113220776372,0
22275,-1.0000113220776372,0
22276,-1.0230789862628813,0
22277,-1.0000113220776372,0
22278,-1.0000113220776372,0
22279,-1.0000113220776372,0
22280,-0.9999342968457502,0
22281,-1.0000113220776372,0
22282,-1.0000113220776372,0
22283,-0.9999091664751198,0
22284,-0.9999091664751198,0
22285,-0.9999826558582845,0
22286,-1.0230913676189066,0
22287,-0.9999851014673383,0
22288,-0.9999851014673383,0
22289,-0.9999851014673383,0
22290,-0.9999851014673383,0
22291,-0.9999826558582845,0
22292,-1.0230913676189066,0
22293,-0.9999851014673383,0
22294,-1.0000113220776372,0
22295,-0.9999851014673383,0
22296,-0.9999851014673383,0
22297,-0.9999851014673383,0
22298,-0.9999851014673383,0
22299,-1.0000113220776372,0
22300,-1.0230913676189066,0
22301,-1.0230913676189066,0
22302,-0.9999851014673383,0
22303,-1.0230829692424062,0
22304,-1.0000113220776372,0
22305,-0.9998806191613485,0
22306,-1.0000113220776372,0
22307,-0.9999342968457502,0
22308,-1.0000113220776372,0
22309,-1.0000113220776372,0
22310,-0.9999091664751198,0
22311,-0.9999091664751198,0
22312,-0.9999826558582845,0
22313,-1.0230913676189066,0
22314,-0.9999851014673383,0
22315,-0.9999851014673383,0
22316,-0.9999851014673383,0
22317,-0.9999851014673383,0
22318,-0.9999851014673383,0
22319,-1.0000113220776372,0
22320,-1.0230913676189066,0
22321,-1.0230913676189066,0
22322,-0.9999851014673383,0
22323,-1.0230829692424062,0
22324,-1.0000113220776372,0
22325,-1.0000113220776372,0
22326,-1.0230789862628813,0
22327,-1.0000113220776372,0
22328,-1.0000113220776372,0
22329,-1.0000113220776372,0
22330,-0.9999342968457502,0
22331,-1.0000113220776372,0
22332,-1.0000113220776372,0
22333,-0.9999091664751198,0
22334,-0.9999091664751198,0
22335,-0.9999826558582845,0
22336,-1.0230913676189066,0
22337,-0.9999851014673383,0
22338,-0.9999851014673383,0
22339,-0.9999851014673383,0
22340,-0.9999851014673383,0
22341,-0.9999826558582845,0
22342,-1.0230913676189066,0
22343,-0.9999851014673383,0
22344,-0.9999851014673383,0
22345,-0.9999851014673383,0
22346,-0.9999851014673383,0
22347,-0.9999851014673383,0
22348,-1.0000113220776372,0
22349,-1.0230913676189066,0
22350,-1.0230913676189066,0
22351,-0.9999851014673383,0
22352,-1.0230829692424062,0
22353,-1.0000113220776372,0
22354,-1.0000113220776372,0
22355,-1.0230789862628813,0
22356,-1.0000113220776372,0
22357,-1.0000113220776372,0
22358,-1.0000113220776372,0
22359,-1.0000113220776372,0
22360,-0.9999342968457502,0
22361,-1.0000113220776372,0
22362,-1.0000113220776372,0
22363,-0.9999091664751198,0
22364,-0.9999091664751198,0
22365,-0.9999826558582845,0
22366,-1.0230913676189066,0
22367,-0.9999851014673383,0
22368,-0.9999851014673383,0
22369,-0.9999851014673383,0
22370,-0.9999851014673383,0
22371,-0.9999826558582845,0
22372,-1.0230913676189066,0
22373,-0.9999851014673383,0
22374,-0.9999851014673383,0
22375,-0.9999851014673383,0
22376,-0.9999851014673383,0
22377,-0.9999851014673383,0
22378,-1.0000113220776372,0
22379,-1.0230913676189066,0
22380,-1.0230913676189066,0
22381,-0.9999851014673383,0
22382,-1.0230829692424062,0
22383,-1.0000113220776372,0
22384,-1.0000113220776372,0
22385,-1.0230789862628813,0
22386,-1.0000113220776372,0
22387,-1.0000113220776372,0
22388,-1.0000113220776372,0
22389,-0.9999342968457502,0
22390,-1.0000113220776372,0
22391,-1.0000113220776372,0
22392,-0.9999091664751198,0
22393,-0.9999091664751198,0
22394,-0.9999826558582845,0
22395,-1.0230913676189066,0
22396,-0.9999851014673383,0
22397,-0.9999851014673383,0
22398,-0.9999851014673383,0
22399,-0.9999851014673383,0
22400,-0.9999826558582845,0
22401,-1.0230913676189066,0
22402,-0.9999851014673383,0
22403,-0.9999851014673383,0
22404,-0.9999851014673383,0
22405,-0.9999851014673383,0
22406,-0.9999851014673383,0
22407,-1.0000113220776372,0
22408,-1.0230913676189066,0
22409,-1.0230913676189066,0
22410,-0.9999851014673383,0
22411,-1.0230829692424062,0
22412,-1.0000113220776372,0
22413,-1.0000113220776372,0
22414,-1.0230789862628813,0
22415,-1.0000113220776372,0
22416,-1.0000113220776372,0
22417,-1.0000113220776372,0
22418,-1.0000113220776372,0
22419,-0.9999342968457502,0
22420,-1.0000113220776372,0
22421,-1.0000113220776372,0
22422,-0.9999091664751198,0
22423,-0.9999091664751198,0
22424,-0.9999826558582845,0
22425,-1.0230913676189066,0
22426,-0.9999851014673383,0
22427,-0.9999851014673383,0
22428,-0.9999851014673383,0
22429,-0.9999851014673383,0
22430,-0.9999826558582845,0
22431,-1.0230913676189066,0
22432,-0.9999851014673383,0
22433,-0.9999851014673383,0
22434,-0.9999851014673383,0
22435,-0.9999851014673383,0
22436,-0.9999851014673383,0
22437,-1.0000113220776372,0
22438,-1.0230913676189066,0
22439,-1.0230913676189066,0
22440,-0.9999851014673383,0
22441,-1.0230829692424062,0
22442,-1.0000113220776372,0
22443,-1.0000113220776372,0
22444,-1.0230789862628813,0
22445,-1.0000113220776372,0
22446,-1.0000113220776372,0
22447,-1.0000113220776372,0
22448,-1.0000113220776372,0
22449,-0.9999342968457502,0
22450,-1.0000113220776372,0
22451,-1.0000113220776372,0
22452,-0.9999091664751198,0
22453,-0.9999091664751198,0
22454,-0.9999826558582845,0
22455,-1.0230913676189066,0
22456,-0.9999851014673383,0
22457,-0.9999851014673383,0
22458,-0.9999851014673383,0
22459,-0.9999851014673383,0
22460,-0.9999851014673383,0
22461,-1.0000113220776372,0
22462,-1.0230913676189066,0
22463,-1.0230913676189066,0
22464,-0.9999851014673383,0
22465,-0.9999826558582845,0
22466,-1.0230913676189066,0
22467,-0.9999851014673383,0
22468,-0.9999851014673383,0
22469,-0.9999851014673383,0
22470,-0.9999851014673383,0
22471,-0.9999851014673383,0
22472,-1.0000113220776372,0
22473,-1.0230913676189066,0
22474,-1.0230913676189066,0
22475,-0.9999851014673383,0
22476,-1.0230829692424062,0
22477,-1.0000113220776372,0
22478,-1.0000113220776372,0
22479,-1.0230789862628813,0
22480,-1.0000113220776372,0
22481,-1.0000113220776372,0
22482,-1.0000113220776372,0
22483,-0.9999342968457502,0
22484,-1.0000113220776372,0
22485,-1.0000113220776372,0
22486,-0.9999091664751198,0
22487,-0.9999091664751198,0
22488,-0.9999826558582845,0
22489,-1.0230913676189066,0
22490,-0.9999851014673383,0
22491,-0.9999851014673383,0
22492,-0.9999851014673383,0
22493,-0.9999851014673383,0
22494,-0.9999826558582845,0
22495,-1.0230913676189066,0
22496,-0.9999851014673383,0
22497,-0.9999851014673383,0
22498,-0.9999851014673383,0
22499,-0.9999851014673383,0
22500,-0.9999851014673383,0
22501,-1.0000113220776372,0
22502,-1.0230913676189066,0
22503,-1.0230913676189066,0
22504,-0.9999851014673383,0
22505,-1.0230829692424062,0
22506,-1.0000113220776372,0
22507,-1.0000113220776372,0
22508,-1.0230789862628813,0
22509,-1.0000113220776372,0
22510,-1.0000113220776372,0
22511,-1.0000113220776372,0
22512,-1.0000113220776372,0
22513,-0.9999342968457502,0
22514,-1.0000113220776372,0
22515,-1.0000113220776372,0
22516,-0.9999091664751198,0
22517,-0.9999091664751198,0
22518,-0.9999826558582845,0
22519,-1.0230913676189066,0
22520,-0.9999851014673383,0
22521,-0.9999851014673383,0
22522,-0.9999851014673383,0
22523,-0.9999851014673383,0
22524,-0.9999826558582845,0
22525,-1.0230913676189066,0
22526,-0.9999851014673383,0
22527,-0.9999851014673383,0
22528,-0.9999851014673383,0
